Entry_ID,Age,Home_City_Tier,Willingness_To_Relocate,Preferred_Work_Model,Bilingual_Proficiency,Highest_Education_Level,Institution_Tier,Formal_Academic_Score_Normalized,Self_Taught_Indicator,Active_Certifications_Count,Competitive_Event_Experience,Months_Formal_Experience,Months_Gig_Or_Freelance_Experience,Number_Of_Completed_Projects,Has_Public_Portfolio,Leadership_Role_Experience,Client_Facing_Experience,Communication_Fluency_Score,Logical_Reasoning_Score,Adaptability_To_New_Tech,Crisis_Management_Score,Team_Collaboration_Score,Negotiation_Skill_Level,Basic_Software_Proficiency,Advanced_Software_Proficiency,Generative_AI_Familiarity,Social_Media_Leverage_Score,Available_Hours_Per_Week,Risk_Tolerance_Profile,Physical_Stamina_Requirement,Mapped_Target_Industry,Equivalent_Job_Role,Market_Value_LPA,Employability_Tier
20748,25,3,1,2,1,2,2,63.1,0,0,1,36,6,9,0,0,0,5,5,5,4,6,3,3,3,0,2,40,1,1,Manual & Vocational,Master Electrician,4.04,0
20749,35,3,1,2,1,3,2,57.9,1,0,0,24,0,2,0,1,0,7,6,4,7,8,1,5,1,1,10,50,0,0,Tech & AI,Prompt Engineer,6.95,1
20750,20,1,1,0,1,2,2,55.6,1,0,0,0,0,5,0,0,1,7,4,9,6,10,3,1,5,1,5,40,1,0,Media & Content,Video Editor,3.7,0
20751,23,3,1,1,1,2,2,61.6,1,0,0,0,0,3,1,0,1,9,6,10,6,10,3,4,4,1,3,40,1,1,Fitness & Health,Sports Physiotherapist,3.8,0
20752,39,2,0,2,1,1,3,70.4,1,1,1,60,24,5,1,0,0,3,7,8,10,8,2,3,2,0,2,30,0,1,Manual & Vocational,Master Electrician,4.88,0
20753,38,3,1,2,1,2,3,80.7,0,2,1,36,12,8,1,1,0,4,5,7,2,4,2,3,1,1,10,60,0,1,Fitness & Health,Gym Manager,5.45,0
20754,32,3,1,2,0,2,3,62.4,1,0,0,0,12,6,1,0,0,7,6,6,7,7,3,4,1,1,9,50,1,0,Events & PR,Talent Manager,3.91,0
20755,29,3,1,2,1,1,3,72.9,1,0,0,24,0,1,0,0,1,7,10,6,9,6,1,3,3,1,6,30,1,0,GreenTech & Science,Lab Assistant,7.0,1
20756,22,3,0,0,1,1,2,62.9,0,3,0,60,6,8,1,1,1,6,9,5,8,6,3,5,3,1,1,50,0,1,Fitness & Health,Gym Manager,6.79,1
20757,24,2,0,2,1,2,3,55.7,0,1,0,12,0,3,1,0,1,9,6,7,9,6,2,3,2,0,3,50,0,0,Tech & AI,Cloud Architect,5.86,0
20758,39,2,0,2,1,3,3,85.8,1,1,0,48,0,1,0,0,1,4,10,8,6,8,2,2,1,0,3,40,0,1,Education & Humanities,Tutor,4.93,0
20759,32,3,1,1,1,2,2,88.6,1,1,0,0,6,7,1,0,0,7,9,10,9,5,2,2,2,1,8,40,0,1,Manual & Vocational,Tailor,3.62,0
20760,24,3,1,2,1,0,1,92.2,0,1,1,60,0,2,1,0,0,9,4,9,10,7,1,2,5,0,5,40,1,0,Design & Art,Interior Decorator,8.32,1
20761,30,2,1,1,0,2,3,60.4,1,1,0,12,0,8,0,1,1,6,4,10,8,5,1,2,4,1,6,40,0,1,Automotive & Travel,Logistics Coordinator,4.29,0
20762,20,2,1,2,1,3,3,69.8,1,0,0,24,12,6,1,0,1,9,8,4,6,8,1,1,4,1,5,50,0,1,Manual & Vocational,Master Electrician,3.74,0
20763,30,2,1,1,0,2,3,60.2,1,1,1,48,6,9,1,0,1,8,10,9,7,7,1,1,4,1,10,40,1,0,Finance & Business,Accountant,6.49,1
20764,20,3,1,0,1,2,3,58.1,1,0,1,0,6,8,0,0,1,4,4,6,9,6,1,4,2,1,5,40,0,0,Education & Humanities,Tutor,3.45,0
20765,19,3,0,2,1,3,2,78.5,0,0,1,24,6,8,0,1,0,10,9,4,2,4,3,4,2,1,4,40,0,0,Tech & AI,Blockchain Dev,7.45,1
20766,21,3,0,2,1,2,2,66.0,1,3,0,36,24,8,0,1,1,5,5,7,4,10,1,1,3,1,10,60,0,0,Education & Humanities,Life Coach,5.72,0
20767,34,3,1,2,1,2,3,66.7,0,0,1,36,12,1,0,0,0,7,7,4,9,8,1,2,3,1,6,40,0,0,GreenTech & Science,Solar Technician,6.16,1
20768,23,3,0,2,0,2,3,77.7,1,1,1,0,24,9,1,1,1,9,6,6,4,7,1,5,4,1,6,60,0,0,Media & Content,Podcast Host,5.54,0
20769,28,2,1,1,1,1,3,65.3,0,1,1,12,0,0,1,0,1,6,4,4,9,7,2,4,4,1,7,40,0,1,GreenTech & Science,Research Analyst,5.39,0
20770,23,3,0,2,1,2,2,55.5,1,1,1,24,0,9,1,1,1,3,10,8,10,8,2,1,2,1,9,60,0,1,Automotive & Travel,Logistics Coordinator,5.69,0
20771,39,3,0,1,0,2,3,85.6,1,3,0,24,0,4,1,1,1,3,5,10,4,7,1,4,4,1,4,50,0,1,Education & Humanities,Translator,5.17,0
20772,19,1,0,1,1,0,3,73.9,0,0,0,0,24,8,0,0,0,5,6,8,7,8,1,3,4,0,2,20,1,1,Tech & AI,Cybersecurity Trainee,4.7,0
20773,34,2,0,2,1,2,3,81.3,1,0,0,12,0,3,0,1,1,3,7,10,5,8,1,5,1,0,1,40,1,1,Fitness & Health,Gym Manager,3.25,0
20774,20,3,1,2,1,2,3,58.5,0,1,0,0,24,7,0,0,0,3,3,6,3,5,1,4,2,0,6,50,0,0,Finance & Business,Accountant,4.13,0
20775,29,2,1,2,1,2,3,78.5,0,4,0,12,0,4,1,0,0,4,9,4,10,9,3,3,1,0,5,60,1,0,Events & PR,Wedding Planner,5.11,0
20776,31,3,1,2,1,0,3,73.3,0,2,1,36,0,6,0,0,1,6,7,9,5,6,3,2,1,1,2,60,0,0,Fitness & Health,Gym Manager,5.13,0
20777,19,3,1,0,1,2,3,66.4,1,1,0,24,0,6,1,0,1,8,3,9,7,8,2,2,2,0,5,40,0,0,Automotive & Travel,Test Driver,5.5,0
20778,39,3,1,0,0,2,3,85.3,0,0,0,0,0,1,0,0,0,9,6,4,2,10,1,2,1,0,8,50,1,1,Manual & Vocational,Master Electrician,2.09,0
20779,39,3,1,2,0,1,2,69.3,0,4,0,48,6,8,1,0,1,10,6,5,6,7,3,4,4,1,7,30,0,0,Design & Art,Animator,7.71,1
20780,22,3,1,0,1,2,3,68.5,0,4,0,0,0,1,0,0,0,3,4,9,5,10,1,4,5,1,6,40,0,1,Tech & AI,Cloud Architect,5.33,0
20781,27,2,0,2,1,0,2,71.8,1,1,0,0,6,2,1,1,1,8,9,8,2,7,2,2,5,1,5,20,1,1,Education & Humanities,Life Coach,5.11,0
20782,27,3,0,1,1,2,2,65.1,1,1,0,0,6,9,1,0,1,5,6,6,5,6,1,3,2,0,10,40,0,1,Design & Art,Illustrator,4.97,0
20783,38,2,1,2,1,2,3,65.8,1,1,0,0,0,6,0,0,1,7,10,8,2,5,3,5,1,1,7,50,1,1,Sales & People,B2B Sales Exec,3.44,0
20784,26,3,1,0,1,2,3,64.4,1,2,0,0,0,2,0,0,0,6,8,5,8,5,1,1,2,0,9,40,0,0,Sales & People,Customer Success Manager,3.65,0
20785,38,3,1,1,1,1,3,66.7,1,1,0,36,0,8,1,1,1,3,9,9,8,9,2,2,4,0,10,40,0,1,Fitness & Health,Yoga Instructor,4.88,0
20786,30,2,1,1,0,2,3,66.7,0,0,0,0,0,7,0,0,1,6,7,10,6,9,3,4,1,1,6,40,0,1,Tech & AI,Cloud Architect,5.32,0
20787,27,3,0,0,0,2,3,75.4,1,1,1,24,0,5,0,0,0,5,5,4,3,7,2,5,3,0,4,50,0,0,GreenTech & Science,Research Analyst,5.48,0
20788,23,3,1,2,1,0,3,62.4,0,1,0,48,0,6,1,0,1,9,3,10,7,9,1,5,5,1,9,40,0,1,GreenTech & Science,Urban Farmer,7.68,1
20789,28,3,1,2,0,2,3,69.0,1,1,0,12,0,5,0,0,0,4,3,7,4,7,3,4,3,0,6,40,0,1,GreenTech & Science,Solar Technician,4.51,0
20790,21,3,1,1,0,1,3,61.6,0,0,0,0,0,7,0,0,0,3,5,7,2,4,1,5,5,0,6,60,0,0,GreenTech & Science,Lab Assistant,4.24,0
20791,31,3,1,2,0,3,3,89.9,1,3,1,12,24,2,0,0,0,8,9,7,4,5,1,4,3,1,10,60,0,0,Events & PR,PR Executive,6.03,1
20792,34,3,1,0,1,2,3,85.4,0,0,0,36,0,7,1,0,0,7,6,5,9,7,2,2,5,1,3,40,1,0,Automotive & Travel,Tour Guide,6.41,1
20793,37,1,1,2,1,2,3,82.3,0,0,0,24,6,8,0,1,1,3,6,10,6,10,1,1,2,1,2,40,0,1,Education & Humanities,Translator,4.49,0
20794,19,1,1,1,1,3,3,66.8,0,0,1,12,0,2,0,0,0,9,8,4,10,4,2,5,4,0,6,40,0,1,Events & PR,Wedding Planner,4.32,0
20795,27,2,1,1,1,3,3,58.5,0,3,0,0,6,1,1,0,0,3,6,9,10,8,1,2,2,1,5,50,0,0,Automotive & Travel,Logistics Coordinator,5.19,0
20796,20,2,0,1,1,0,2,69.7,1,2,1,24,24,4,0,1,1,5,8,9,7,4,1,1,3,1,7,60,0,0,Automotive & Travel,Test Driver,5.41,0
20797,24,2,1,2,1,0,2,57.0,0,2,0,0,0,7,1,0,1,3,10,5,5,6,2,2,4,1,3,40,0,1,Media & Content,Podcast Host,4.5,0
20798,24,3,1,1,1,3,3,63.2,1,1,1,36,0,8,1,0,0,7,8,5,5,4,1,5,5,0,7,60,1,1,Finance & Business,Accountant,5.94,0
20799,18,3,1,1,0,1,3,70.4,1,0,0,36,0,8,1,0,0,8,9,9,9,8,2,1,2,1,6,40,0,0,Media & Content,Video Editor,5.98,0
20800,25,3,1,2,1,2,3,68.2,1,0,0,12,12,2,1,0,0,9,10,5,6,8,1,1,4,1,7,50,0,0,Automotive & Travel,Mechanic,5.31,0
20801,18,2,1,2,1,1,3,49.8,0,0,0,0,6,8,1,0,0,8,4,6,7,9,1,5,4,1,4,50,0,0,Media & Content,Podcast Host,5.28,0
20802,25,3,1,0,1,2,1,75.6,0,1,1,48,0,7,0,0,1,10,9,4,2,8,1,5,2,0,1,60,1,0,Manual & Vocational,Chef,5.49,0
20803,31,3,1,2,1,1,3,45.3,1,2,0,0,0,8,1,0,1,3,6,10,3,8,2,3,4,0,8,50,0,1,Finance & Business,Stock Trader,4.86,0
20804,31,3,0,1,1,2,3,57.7,1,1,0,48,12,8,1,0,1,7,7,7,6,6,2,1,5,0,6,50,0,0,Design & Art,Illustrator,6.71,1
20805,19,3,0,0,1,0,3,51.6,1,0,1,12,6,7,1,0,0,5,3,6,9,6,2,1,3,0,6,60,1,1,Finance & Business,Financial Analyst,4.82,0
20806,25,3,1,2,1,2,3,79.5,0,0,0,48,0,6,1,1,0,7,9,9,9,5,3,2,3,0,10,40,0,1,Media & Content,Podcast Host,6.01,1
20807,36,2,1,1,1,2,1,58.8,0,0,0,48,6,1,0,0,0,4,8,10,10,4,1,2,2,1,8,50,1,0,Automotive & Travel,Logistics Coordinator,7.25,1
20808,27,3,1,2,1,2,3,49.7,0,4,0,24,0,9,0,0,0,8,8,9,7,10,3,2,4,1,4,20,0,0,Automotive & Travel,Mechanic,6.38,1
20809,24,3,1,1,1,2,3,82.4,0,2,0,12,12,3,0,0,1,3,7,10,3,4,2,5,5,0,3,50,0,0,Fitness & Health,Dietician,3.32,0
20810,30,3,0,1,1,3,3,89.9,1,1,0,36,12,7,1,1,0,6,5,8,3,4,2,3,4,1,2,40,1,1,Education & Humanities,Historian/Archivist,5.99,0
20811,39,3,0,2,1,1,2,80.6,0,2,0,0,0,0,1,0,0,4,8,6,8,9,1,1,5,1,1,40,1,0,Manual & Vocational,Chef,3.83,0
20812,38,3,1,1,1,3,3,76.3,1,1,1,12,6,1,1,0,1,6,6,4,6,9,1,1,4,0,2,40,1,0,Automotive & Travel,Tour Guide,4.31,0
20813,32,3,1,0,1,2,3,57.1,0,0,0,24,6,6,0,1,0,5,7,10,2,7,3,2,3,1,10,40,0,1,Finance & Business,Accountant,5.51,0
20814,28,3,1,0,1,3,2,51.3,1,0,1,0,6,3,0,0,0,8,8,5,5,9,3,5,5,1,3,30,0,0,Design & Art,Fashion Stylist,4.26,0
20815,31,3,0,2,1,3,3,56.8,0,2,0,36,6,9,1,0,0,3,4,9,2,8,2,1,3,1,3,30,1,1,Events & PR,PR Executive,6.47,1
20816,28,3,0,1,1,1,3,66.0,0,1,1,12,0,0,1,1,0,10,9,4,5,10,3,4,3,1,9,40,0,0,Automotive & Travel,Travel Blogger,5.48,0
20817,19,3,1,1,1,1,1,79.2,1,4,0,12,0,1,1,0,0,10,6,4,3,4,1,5,4,0,2,40,0,0,Automotive & Travel,Logistics Coordinator,6.34,1
20818,19,2,1,0,1,2,3,49.7,1,1,1,12,0,6,1,0,0,10,5,8,2,7,3,4,5,0,4,40,0,1,Media & Content,Vlogger,5.16,0
20819,29,3,0,1,1,2,3,59.2,1,1,0,12,6,3,1,0,0,3,4,4,7,9,2,3,2,1,3,40,0,0,Media & Content,Vlogger,5.04,0
20820,32,2,1,2,1,2,2,65.1,0,2,0,24,0,8,0,0,1,3,5,7,8,4,3,3,2,1,5,50,0,0,Sales & People,Customer Success Manager,5.3,0
20821,34,3,0,1,1,3,3,53.8,1,1,0,36,12,3,1,0,0,4,10,9,5,5,1,4,3,0,3,40,0,1,Sales & People,Customer Success Manager,5.3,0
20822,31,3,0,1,1,2,3,72.0,1,1,0,24,12,7,1,1,1,8,7,4,8,7,1,2,3,1,2,40,1,0,Manual & Vocational,Plumber,3.79,0
20823,33,2,0,1,1,0,3,62.4,1,2,1,0,0,4,1,0,0,10,3,9,7,8,1,5,5,1,8,50,0,1,Fitness & Health,Sports Physiotherapist,3.54,0
20824,25,2,0,1,1,2,2,62.4,0,0,1,0,6,1,1,0,1,9,9,9,4,7,1,4,1,1,5,40,0,0,Finance & Business,Accountant,5.42,0
20825,34,3,1,2,1,1,3,54.5,1,3,0,36,24,6,0,1,0,7,5,9,5,6,1,4,1,1,6,20,1,0,Automotive & Travel,Logistics Coordinator,6.24,1
20826,22,3,1,0,1,3,2,75.5,1,4,0,36,12,2,0,1,0,5,9,10,6,5,1,3,3,0,1,50,0,0,Education & Humanities,Translator,6.16,1
20827,29,3,0,2,1,2,3,67.1,0,0,0,0,12,3,0,0,1,7,4,7,5,6,1,3,4,0,9,40,1,1,Sales & People,Customer Success Manager,2.8,0
20828,23,3,0,2,1,2,3,79.3,1,1,1,24,0,2,1,0,1,6,9,6,8,6,1,5,4,1,4,20,1,0,Finance & Business,Business Consultant,6.03,1
20829,35,3,1,2,1,2,3,71.2,1,0,0,0,24,4,0,0,0,4,9,8,3,6,3,3,3,1,10,40,1,1,GreenTech & Science,Urban Farmer,5.26,0
20830,22,2,0,2,0,2,2,73.4,1,1,0,48,6,9,0,1,0,3,6,9,3,6,1,3,4,0,9,50,0,1,GreenTech & Science,Research Analyst,6.71,1
20831,23,3,0,0,0,2,2,73.6,1,4,0,48,6,8,0,0,0,8,8,5,4,9,1,1,4,1,6,60,0,0,Finance & Business,Financial Analyst,8.02,1
20832,26,3,0,0,1,1,3,70.4,1,0,0,12,12,7,0,1,1,9,3,9,10,4,3,4,1,0,7,30,0,0,Media & Content,Video Editor,4.45,0
20833,32,3,0,1,1,1,3,80.8,1,1,0,0,6,6,0,0,0,5,5,6,7,6,2,1,3,1,6,40,0,0,Manual & Vocational,Tailor,2.51,0
20834,27,2,1,1,1,2,3,96.1,1,2,1,0,0,1,1,1,0,4,9,10,6,8,1,5,2,1,5,40,1,0,Fitness & Health,Yoga Instructor,3.85,0
20835,34,3,1,2,0,2,3,83.1,0,4,0,60,0,2,0,0,0,10,4,8,3,9,1,4,3,0,9,40,1,1,Tech & AI,Data Analyst,8.55,1
20836,36,2,1,1,1,2,3,53.5,1,0,0,0,6,2,1,0,1,6,3,7,10,4,2,3,3,0,4,30,0,0,Fitness & Health,Sports Physiotherapist,2.73,0
20837,29,2,1,2,1,3,2,66.7,1,1,1,12,24,7,1,0,0,6,9,8,8,6,1,5,3,0,6,20,0,1,Automotive & Travel,Test Driver,4.69,0
20838,26,2,1,1,0,2,2,65.4,1,1,0,0,0,5,1,1,0,9,7,4,9,6,1,5,5,1,10,30,1,1,Finance & Business,Stock Trader,5.66,0
20839,32,3,0,1,1,1,1,74.8,0,1,1,0,6,8,1,1,1,3,9,4,3,6,1,4,1,1,4,50,0,0,Sales & People,B2B Sales Exec,5.91,0
20840,31,3,1,0,1,2,3,81.0,0,2,0,0,12,0,0,0,0,10,9,8,10,8,1,4,2,1,5,40,1,0,Media & Content,Copywriter,4.85,0
20841,18,3,1,1,1,1,2,52.4,1,1,1,48,0,4,1,0,0,8,9,10,7,5,2,5,4,1,1,30,0,0,Manual & Vocational,Master Electrician,5.43,0
20842,34,2,1,0,1,2,2,71.1,1,4,0,12,0,1,0,0,1,6,10,9,8,4,3,1,1,1,5,50,0,0,GreenTech & Science,Urban Farmer,7.1,1
20843,18,3,1,1,0,3,3,84.1,1,1,0,0,12,1,1,1,1,5,3,4,10,5,3,3,4,1,8,40,0,1,Education & Humanities,Tutor,4.52,0
20844,38,3,0,1,1,3,3,62.3,0,0,0,12,6,4,0,0,1,10,10,4,4,7,2,3,3,1,9,40,0,1,Finance & Business,Business Consultant,5.19,0
20845,39,3,1,0,0,2,3,93.4,1,3,0,24,0,8,1,0,1,5,3,7,8,7,1,4,2,1,4,40,0,1,Education & Humanities,Career Counselor,6.1,1
20846,30,3,0,1,1,2,1,57.7,1,0,0,48,0,6,0,1,0,8,8,7,10,10,2,4,1,1,4,60,0,0,Education & Humanities,Career Counselor,7.43,1
20847,25,3,1,2,1,4,3,72.9,1,3,0,12,0,6,1,0,0,5,8,4,10,8,3,4,3,1,4,60,1,0,Media & Content,Vlogger,4.82,0
20848,30,3,0,0,1,2,2,75.7,1,1,0,36,24,4,1,0,1,9,7,10,8,6,1,4,3,1,6,30,0,0,Sales & People,Customer Success Manager,6.95,1
20849,33,1,1,2,1,3,2,69.4,0,3,1,0,0,3,1,0,0,9,5,6,10,9,1,3,5,1,8,40,0,0,Sales & People,Customer Success Manager,6.66,1
20850,19,2,1,2,1,2,3,59.0,0,1,0,24,0,4,1,0,0,9,5,4,10,4,3,3,5,1,9,20,0,1,Tech & AI,Cybersecurity Trainee,6.91,1
20851,30,2,0,1,1,2,3,79.7,1,1,0,24,6,5,1,0,0,7,8,4,2,10,1,3,4,1,5,40,0,0,Events & PR,PR Executive,5.29,0
20852,35,3,1,2,1,3,3,63.8,1,3,1,0,6,4,1,0,1,10,6,10,5,8,1,2,3,0,8,40,1,0,Education & Humanities,Tutor,4.45,0
20853,20,3,1,2,0,2,2,70.5,1,0,0,12,0,9,0,0,0,10,3,9,2,8,1,1,2,1,9,60,1,1,Automotive & Travel,Mechanic,5.05,0
20854,30,3,1,0,1,2,3,83.5,1,2,0,12,12,2,1,0,0,4,8,10,2,9,1,3,2,0,10,40,0,0,Manual & Vocational,Carpenter,3.43,0
20855,36,2,0,2,1,0,2,49.3,0,2,0,12,6,2,0,0,0,9,7,6,2,6,1,5,3,0,7,40,0,1,Fitness & Health,Sports Physiotherapist,4.21,0
20856,30,3,1,1,1,0,3,81.9,1,1,0,36,0,7,1,1,0,4,4,6,7,6,2,5,4,1,2,40,0,1,Sales & People,Real Estate Agent,6.17,1
20857,36,3,0,2,0,2,3,82.7,1,2,1,0,12,4,0,0,0,5,3,7,8,7,1,1,3,1,5,50,0,0,Events & PR,Talent Manager,3.87,0
20858,21,3,1,2,1,2,2,74.0,0,1,1,0,6,2,0,0,1,3,4,9,2,9,2,1,5,1,1,40,1,1,GreenTech & Science,Urban Farmer,5.32,0
20859,36,1,1,1,1,2,2,61.6,1,2,1,24,0,9,0,1,0,10,5,7,7,7,1,3,2,0,1,60,0,0,GreenTech & Science,Urban Farmer,6.4,1
20860,35,3,1,1,0,2,1,63.3,1,0,0,36,12,5,0,0,0,4,3,10,8,10,3,2,4,1,3,50,0,1,GreenTech & Science,Urban Farmer,8.14,1
20861,23,3,1,1,1,2,3,82.0,1,3,0,12,0,0,1,0,1,5,3,4,8,9,1,5,1,0,10,20,1,0,GreenTech & Science,Research Analyst,5.11,0
20862,36,3,1,2,1,2,3,78.3,0,0,0,48,0,9,1,1,1,7,4,10,5,9,2,5,5,1,6,20,0,0,Tech & AI,Cybersecurity Trainee,7.93,1
20863,21,2,1,1,1,2,1,56.0,0,2,0,0,12,6,1,0,1,9,6,8,9,4,3,2,5,0,6,40,0,0,Manual & Vocational,Tailor,4.24,0
20864,21,1,1,2,1,1,3,75.6,0,0,0,12,0,5,1,1,0,7,7,7,4,5,1,5,2,0,5,20,1,0,Fitness & Health,Sports Physiotherapist,3.62,0
20865,24,3,1,2,1,2,3,79.1,1,1,1,0,0,9,0,0,1,10,10,8,5,6,1,3,1,1,8,30,0,0,Tech & AI,Data Analyst,6.47,1
20866,24,3,1,1,0,3,3,75.1,1,0,1,0,24,4,1,0,1,5,4,6,6,9,3,3,2,0,4,40,1,0,GreenTech & Science,Solar Technician,4.32,0
20867,33,2,1,1,1,2,3,69.5,1,1,0,12,0,9,1,1,1,7,7,10,4,6,1,3,5,1,2,20,0,1,Tech & AI,Cybersecurity Trainee,6.18,1
20868,33,3,0,1,0,1,3,82.7,1,1,1,60,0,2,1,1,1,10,7,8,3,10,3,3,2,1,4,40,0,1,Sales & People,Retail Supervisor,7.55,1
20869,22,2,1,0,1,2,3,73.5,0,1,0,48,0,7,0,0,1,7,9,10,5,4,2,5,4,1,7,40,0,0,Finance & Business,Accountant,6.07,1
20870,32,3,1,2,0,2,2,83.4,1,3,0,48,0,0,0,0,0,6,4,6,3,5,1,5,2,1,10,30,0,1,Media & Content,Social Media Strategist,6.15,1
20871,21,3,1,1,1,2,2,48.2,0,1,1,24,0,6,0,0,0,3,10,7,7,9,3,4,1,0,10,30,0,1,Finance & Business,Startup Founder,5.16,0
20872,30,2,1,1,1,1,3,62.8,1,1,0,36,0,6,1,1,0,6,7,6,3,8,3,2,4,1,9,30,0,0,Education & Humanities,Historian/Archivist,5.41,0
20873,36,2,1,2,1,2,3,58.0,1,0,0,24,12,4,0,1,1,7,7,9,10,7,2,4,3,1,9,40,1,1,Media & Content,Video Editor,4.61,0
20874,24,3,1,1,1,4,3,72.8,1,0,0,36,24,3,1,1,1,9,3,4,6,10,3,2,2,0,5,20,0,0,Events & PR,Corporate Event Host,5.42,0
20875,29,3,1,1,1,2,2,64.6,1,2,1,60,0,9,1,0,1,3,3,9,8,10,1,1,5,1,4,40,0,0,Media & Content,Vlogger,7.01,1
20876,26,2,1,1,1,0,3,72.3,1,1,0,36,12,1,1,1,1,6,7,10,6,9,2,5,4,0,3,40,1,1,Design & Art,Interior Decorator,5.34,0
20877,34,3,1,1,1,2,2,83.8,1,1,1,36,0,2,0,0,1,10,8,9,6,10,1,4,4,1,9,20,0,0,Tech & AI,Blockchain Dev,8.47,1
20878,19,3,1,1,0,4,3,71.8,1,0,0,60,6,2,0,0,1,5,8,8,2,6,1,1,3,0,6,40,0,0,Automotive & Travel,Mechanic,5.41,0
20879,33,3,1,1,1,0,2,64.4,0,0,0,0,6,4,1,1,0,3,10,8,4,5,1,4,5,1,1,60,1,1,Media & Content,Video Editor,4.42,0
20880,24,3,1,2,1,2,1,68.8,0,4,0,24,0,6,0,0,1,8,9,5,3,4,2,1,2,1,3,60,0,1,Design & Art,Interior Decorator,7.99,1
20881,35,3,1,1,1,2,3,54.5,1,0,1,0,12,2,1,0,0,7,8,5,7,5,2,5,4,0,3,60,1,1,GreenTech & Science,E-Waste Consultant,5.42,0
20882,24,3,0,1,1,2,2,54.5,1,0,1,60,6,4,0,0,1,7,5,10,5,7,1,4,5,1,6,40,1,0,Tech & AI,Junior Developer,8.44,1
20883,18,3,0,1,1,3,1,79.8,0,2,0,12,0,1,1,1,0,10,8,8,10,10,2,2,1,0,10,20,0,1,Manual & Vocational,Plumber,4.86,0
20884,20,3,0,2,1,2,3,71.9,1,2,0,24,0,8,1,0,0,8,5,6,8,10,3,2,5,1,1,40,0,0,Manual & Vocational,Carpenter,3.97,0
20885,38,2,1,0,1,2,3,65.9,1,0,0,0,0,4,0,0,1,3,5,5,6,7,1,1,1,1,10,30,0,0,Media & Content,Social Media Strategist,3.61,0
20886,28,3,1,0,1,2,2,69.5,1,0,1,12,6,8,1,0,1,7,8,4,3,8,3,1,3,1,5,40,0,0,Manual & Vocational,Plumber,3.81,0
20887,39,1,1,2,1,2,3,61.2,1,0,1,24,0,8,1,1,0,4,8,4,2,9,2,2,1,1,7,20,1,1,Sales & People,Real Estate Agent,5.07,0
20888,32,3,1,1,1,1,3,71.2,0,0,0,0,0,2,1,0,0,4,10,7,3,7,3,2,5,0,7,60,0,1,Finance & Business,Accountant,4.86,0
20889,20,3,1,1,1,4,3,72.3,1,0,1,0,0,7,1,0,1,6,6,5,2,4,1,4,3,1,5,60,1,1,Fitness & Health,Personal Trainer,3.57,0
20890,30,2,1,1,1,1,3,82.2,0,0,0,0,6,9,1,0,0,10,10,9,9,6,2,4,5,0,6,30,1,1,Design & Art,Fashion Stylist,4.07,0
20891,21,1,1,0,0,2,3,72.6,1,0,1,0,0,4,0,0,0,3,10,7,8,10,2,2,4,1,8,60,0,0,Events & PR,Wedding Planner,3.21,0
20892,39,2,0,2,1,1,3,53.6,0,0,1,12,6,0,1,1,0,4,10,8,3,5,3,1,2,0,9,30,0,1,Education & Humanities,Tutor,4.39,0
20893,25,2,1,1,1,0,1,65.5,1,0,0,36,6,8,0,0,0,4,5,10,6,4,2,3,2,0,8,50,0,0,Automotive & Travel,Mechanic,7.08,1
20894,39,3,0,0,0,0,2,78.6,0,0,0,36,12,2,1,0,1,7,3,10,2,8,2,2,4,1,1,60,0,1,Education & Humanities,Historian/Archivist,6.37,1
20895,21,3,1,1,1,2,1,71.0,0,4,0,48,0,8,0,0,0,8,9,4,2,4,2,2,3,0,7,20,1,0,Media & Content,Vlogger,7.71,1
20896,35,1,1,1,1,2,1,72.8,0,1,1,36,0,7,0,0,0,6,6,9,10,10,1,4,3,1,1,60,0,0,Media & Content,Video Editor,6.29,1
20897,24,2,0,2,1,2,3,64.3,1,0,0,24,0,9,1,0,0,5,10,10,7,5,1,1,2,1,10,30,0,0,Sales & People,Customer Success Manager,4.61,0
20898,28,3,0,2,1,2,2,81.1,0,0,0,60,0,5,0,1,1,4,4,8,3,10,2,1,4,0,2,60,0,1,Sales & People,B2B Sales Exec,5.63,0
20899,21,2,0,1,1,2,2,67.1,1,0,0,24,0,4,1,0,1,9,7,8,5,6,3,5,2,0,5,40,0,1,Sales & People,Retail Supervisor,6.04,1
20900,30,3,0,0,1,3,3,55.4,1,1,1,48,0,0,0,0,1,8,10,7,4,9,1,2,5,1,6,40,0,0,Finance & Business,Startup Founder,7.14,1
20901,26,2,1,2,1,2,3,60.2,1,0,0,60,24,3,0,0,1,8,3,9,5,10,3,3,2,0,6,20,0,1,Sales & People,Real Estate Agent,6.22,1
20902,26,3,1,2,1,2,3,90.5,0,0,0,36,24,8,1,0,0,8,4,4,6,4,2,4,2,0,8,40,0,0,Education & Humanities,Tutor,4.65,0
20903,38,3,1,2,0,2,1,71.9,1,2,0,12,0,4,1,0,0,6,10,6,9,4,1,5,4,1,9,50,1,0,Media & Content,Video Editor,5.93,0
20904,36,2,0,1,1,4,3,47.3,0,3,1,0,6,0,1,0,1,3,4,4,3,9,1,3,3,0,7,40,0,0,Manual & Vocational,Plumber,3.15,0
20905,20,2,1,2,1,0,3,86.8,1,3,1,0,0,6,0,1,0,10,5,10,3,10,1,2,4,1,10,40,0,0,Manual & Vocational,Tailor,2.87,0
